preset,model,layout,transform,method,initial_mean,final_mean,sd_mean,initial_high,final_high,final_bad,final_middle,final_best16
narrow,shared,binary,log,maxrl,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,log,tailrl,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,log,pkpo,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,log,elite,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,square,rloo,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,square,grpo,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,square,maxrl,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,square,tailrl,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,square,pkpo,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,square,elite,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,ranknormal,rloo,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,ranknormal,grpo,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,ranknormal,maxrl,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,ranknormal,tailrl,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,ranknormal,pkpo,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,ranknormal,elite,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,reciprocal,rloo,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,reciprocal,grpo,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,reciprocal,maxrl,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,reciprocal,tailrl,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,reciprocal,pkpo,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,binary,reciprocal,elite,0,0,0,0,0,0.9999999999999997,0,0
narrow,shared,code,identity,rloo,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,identity,grpo,0.35,0.3499999999999999,6.798699777552591e-17,0,0,0,1,0.3499999999999995
narrow,shared,code,identity,maxrl,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,identity,tailrl,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,identity,pkpo,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,identity,elite,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,log,rloo,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,log,grpo,0.35,0.3499999999999999,5.551115123125783e-17,0,0,0,1,0.3499999999999998
narrow,shared,code,log,maxrl,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,log,tailrl,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,log,pkpo,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,log,elite,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,square,rloo,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,square,grpo,0.35,0.3499999999999999,9.614813431917819e-17,0,0,0,1,0.34999999999999326
narrow,shared,code,square,maxrl,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,square,tailrl,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,square,pkpo,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,square,elite,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,ranknormal,rloo,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,ranknormal,grpo,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,ranknormal,maxrl,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,ranknormal,tailrl,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,ranknormal,pkpo,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,ranknormal,elite,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,reciprocal,rloo,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,reciprocal,grpo,0.35,0.3499999999999999,6.798699777552591e-17,0,0,0,1,0.3499999999999995
narrow,shared,code,reciprocal,maxrl,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,reciprocal,tailrl,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,reciprocal,pkpo,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,shared,code,reciprocal,elite,0.35,0.3499999999999999,0,0,0,0,0.9999999999999997,0.3499999999999987
narrow,neural,quality,identity,rloo,0.5,0.5001715177984827,0.000032643757046835206,0,0,0,1,0.5486402922275478
narrow,neural,quality,identity,grpo,0.5,0.5148103881147154,0.002891229125580637,0,0,0,1,0.5499671938699565
narrow,neural,quality,identity,maxrl,0.5,0.49999999999999994,5.551115123125783e-17,0,0,0,0.9999999999999999,0.5485926251161182
narrow,neural,quality,identity,tailrl,0.5,0.5005314024126614,0.00008809926707360169,0,0,0,1,0.5487361074758251
narrow,neural,quality,identity,pkpo,0.5,0.5001795350876789,0.000032596336264003476,0,0,0,1,0.5486424947216794
narrow,neural,quality,identity,elite,0.5,0.5129349061283313,0.003803372009641017,0,0,0,1,0.54992687106282
narrow,neural,quality,log,rloo,0.5,0.5001219366769843,0.000023075126882292476,0,0,0,1,0.5486266491475996
narrow,neural,quality,log,grpo,0.5,0.5147919048376471,0.0028834566256710965,0,0,0,1,0.5499670270320053
narrow,neural,quality,log,maxrl,0.5,0.49999999999999994,5.551115123125783e-17,0,0,0,0.9999999999999999,0.5485926251161182
narrow,neural,quality,log,tailrl,0.5,0.5003664171606665,0.00006027958989550408,0,0,0,1,0.5486928871044282
narrow,neural,quality,log,pkpo,0.5,0.5001226419457279,0.00002220419855621498,0,0,0,1,0.5486268483427952
narrow,neural,quality,log,elite,0.5,0.5129349061283313,0.003803372009641017,0,0,0,1,0.54992687106282
narrow,neural,quality,square,rloo,0.5,0.5001715877757743,0.000032742952815756097,0,0,0,1,0.5486403114966271
narrow,neural,quality,square,grpo,0.5,0.5147804277677323,0.0028994848275193763,0,0,0,1,0.5499668221719026
narrow,neural,quality,square,maxrl,0.5,0.49999999999999994,5.551115123125783e-17,0,0,0,0.9999999999999999,0.5485926251161182
narrow,neural,quality,square,tailrl,0.5,0.5005475534085616,0.00009089794751398972,0,0,0,1,0.5487402758306453
narrow,neural,quality,square,pkpo,0.5,0.50018825349543,0.00003419179824369133,0,0,0,1,0.5486448796609046
narrow,neural,quality,square,elite,0.5,0.5129349061283313,0.003803372009641017,0,0,0,1,0.54992687106282
narrow,neural,quality,ranknormal,rloo,0.5,0.5095771800382011,0.0019070049657383154,0,0,0,1,0.5498530692797633
narrow,neural,quality,ranknormal,grpo,0.5,0.514796878258808,0.0028885149300213893,0,0,0,1,0.5499670573537107
narrow,neural,quality,ranknormal,maxrl,0.5,0.49999999999999994,5.551115123125783e-17,0,0,0,0.9999999999999999,0.5485926251161182
narrow,neural,quality,ranknormal,tailrl,0.5,0.5430725259729962,0.0005898598796543071,0,0,0,1,0.5499999999999988
narrow,neural,quality,ranknormal,pkpo,0.5,0.5097608191007901,0.0016802804250518547,0,0,0,1,0.5498639525727911
narrow,neural,quality,ranknormal,elite,0.5,0.5129349061283313,0.003803372009641017,0,0,0,1,0.54992687106282
narrow,neural,quality,reciprocal,rloo,0.5,0.49994887914253433,0.00000955932805630823,0,0,0,1,0.5485781601783541
narrow,neural,quality,reciprocal,grpo,0.5,0.48748471453715564,0.0020312267466615365,0,0,0,1,0.5403136142889532
narrow,neural,quality,reciprocal,maxrl,0.5,0.49999999999999994,5.551115123125783e-17,0,0,0,0.9999999999999999,0.5485926251161182
narrow,neural,quality,reciprocal,tailrl,0.5,0.4998400742068392,0.000026524306729939905,0,0,0,1.0000000000000002,0.5485469792806661
narrow,neural,quality,reciprocal,pkpo,0.5,0.4999439738465347,0.000009817091659549126,0,0,0,1,0.5485767664621264
narrow,neural,quality,reciprocal,elite,0.5,0.4899063554640324,0.002498377994074406,0,0,0,1,0.5426807685485474
narrow,neural,binary,identity,rloo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,identity,grpo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,identity,maxrl,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,identity,tailrl,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,identity,pkpo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,identity,elite,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,log,rloo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,log,grpo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,log,maxrl,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,log,tailrl,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,log,pkpo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,log,elite,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,square,rloo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,square,grpo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,square,maxrl,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,square,tailrl,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,square,pkpo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,square,elite,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,ranknormal,rloo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,ranknormal,grpo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,ranknormal,maxrl,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,ranknormal,tailrl,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,ranknormal,pkpo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,ranknormal,elite,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,reciprocal,rloo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,reciprocal,grpo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,reciprocal,maxrl,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,reciprocal,tailrl,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,reciprocal,pkpo,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,binary,reciprocal,elite,0,0,0,0,0,0.9999999999999999,0,0
narrow,neural,code,identity,rloo,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,identity,grpo,0.35,0.3499999999999999,6.798699777552591e-17,0,0,0,1,0.3499999999999937
narrow,neural,code,identity,maxrl,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,identity,tailrl,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,identity,pkpo,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,identity,elite,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,log,rloo,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,log,grpo,0.35,0.3499999999999999,6.798699777552591e-17,0,0,0,1,0.3499999999999999
narrow,neural,code,log,maxrl,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,log,tailrl,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,log,pkpo,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,log,elite,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,square,rloo,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,square,grpo,0.35,0.3499999999999999,6.798699777552591e-17,0,0,0,1,0.3499999999999999
narrow,neural,code,square,maxrl,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,square,tailrl,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,square,pkpo,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,square,elite,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,ranknormal,rloo,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,ranknormal,grpo,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,ranknormal,maxrl,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,ranknormal,tailrl,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,ranknormal,pkpo,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,ranknormal,elite,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,reciprocal,rloo,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,reciprocal,grpo,0.35,0.3499999999999999,6.798699777552591e-17,0,0,0,1,0.3499999999999937
narrow,neural,code,reciprocal,maxrl,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,reciprocal,tailrl,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,reciprocal,pkpo,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
narrow,neural,code,reciprocal,elite,0.35,0.3499999999999999,7.850462293418876e-17,0,0,0,0.9999999999999999,0.34999999999999937
zero,independent,quality,identity,rloo,0,0,0,0,0,1,0,0
zero,independent,quality,identity,grpo,0,0,0,0,0,1,0,0
zero,independent,quality,identity,maxrl,0,0,0,0,0,1,0,0
zero,independent,quality,identity,tailrl,0,0,0,0,0,1,0,0
zero,independent,quality,identity,pkpo,0,0,0,0,0,1,0,0
zero,independent,quality,identity,elite,0,0,0,0,0,1,0,0
zero,independent,quality,log,rloo,0,0,0,0,0,1,0,0
zero,independent,quality,log,grpo,0,0,0,0,0,1,0,0
zero,independent,quality,log,maxrl,0,0,0,0,0,1,0,0
zero,independent,quality,log,tailrl,0,0,0,0,0,1,0,0
zero,independent,quality,log,pkpo,0,0,0,0,0,1,0,0
zero,independent,quality,log,elite,0,0,0,0,0,1,0,0
zero,independent,quality,square,rloo,0,0,0,0,0,1,0,0
zero,independent,quality,square,grpo,0,0,0,0,0,1,0,0
zero,independent,quality,square,maxrl,0,0,0,0,0,1,0,0
zero,independent,quality,square,tailrl,0,0,0,0,0,1,0,0
zero,independent,quality,square,pkpo,0,0,0,0,0,1,0,0
zero,independent,quality,square,elite,0,0,0,0,0,1,0,0
zero,independent,quality,ranknormal,rloo,0,0,0,0,0,1,0,0
zero,independent,quality,ranknormal,grpo,0,0,0,0,0,1,0,0
zero,independent,quality,ranknormal,maxrl,0,0,0,0,0,1,0,0
zero,independent,quality,ranknormal,tailrl,0,0,0,0,0,1,0,0
zero,independent,quality,ranknormal,pkpo,0,0,0,0,0,1,0,0
zero,independent,quality,ranknormal,elite,0,0,0,0,0,1,0,0
zero,independent,quality,reciprocal,rloo,0,0,0,0,0,1,0,0
zero,independent,quality,reciprocal,grpo,0,0,0,0,0,1,0,0
zero,independent,quality,reciprocal,maxrl,0,0,0,0,0,1,0,0
zero,independent,quality,reciprocal,tailrl,0,0,0,0,0,1,0,0
zero,independent,quality,reciprocal,pkpo,0,0,0,0,0,1,0,0
zero,independent,quality,reciprocal,elite,0,0,0,0,0,1,0,0
zero,independent,binary,identity,rloo,0,0,0,0,0,1,0,0
zero,independent,binary,identity,grpo,0,0,0,0,0,1,0,0
zero,independent,binary,identity,maxrl,0,0,0,0,0,1,0,0
zero,independent,binary,identity,tailrl,0,0,0,0,0,1,0,0
zero,independent,binary,identity,pkpo,0,0,0,0,0,1,0,0
zero,independent,binary,identity,elite,0,0,0,0,0,1,0,0
zero,independent,binary,log,rloo,0,0,0,0,0,1,0,0
zero,independent,binary,log,grpo,0,0,0,0,0,1,0,0
zero,independent,binary,log,maxrl,0,0,0,0,0,1,0,0
zero,independent,binary,log,tailrl,0,0,0,0,0,1,0,0
zero,independent,binary,log,pkpo,0,0,0,0,0,1,0,0
zero,independent,binary,log,elite,0,0,0,0,0,1,0,0
zero,independent,binary,square,rloo,0,0,0,0,0,1,0,0
zero,independent,binary,square,grpo,0,0,0,0,0,1,0,0
zero,independent,binary,square,maxrl,0,0,0,0,0,1,0,0
zero,independent,binary,square,tailrl,0,0,0,0,0,1,0,0
zero,independent,binary,square,pkpo,0,0,0,0,0,1,0,0
zero,independent,binary,square,elite,0,0,0,0,0,1,0,0
zero,independent,binary,ranknormal,rloo,0,0,0,0,0,1,0,0
zero,independent,binary,ranknormal,grpo,0,0,0,0,0,1,0,0
zero,independent,binary,ranknormal,maxrl,0,0,0,0,0,1,0,0
zero,independent,binary,ranknormal,tailrl,0,0,0,0,0,1,0,0
zero,independent,binary,ranknormal,pkpo,0,0,0,0,0,1,0,0
zero,independent,binary,ranknormal,elite,0,0,0,0,0,1,0,0
zero,independent,binary,reciprocal,rloo,0,0,0,0,0,1,0,0
zero,independent,binary,reciprocal,grpo,0,0,0,0,0,1,0,0
zero,independent,binary,reciprocal,maxrl,0,0,0,0,0,1,0,0
zero,independent,binary,reciprocal,tailrl,0,0,0,0,0,1,0,0
zero,independent,binary,reciprocal,pkpo,0,0,0,0,0,1,0,0
zero,independent,binary,reciprocal,elite,0,0,0,0,0,1,0,0
zero,independent,code,identity,rloo,0,0,0,0,0,1,0,0
zero,independent,code,identity,grpo,0,0,0,0,0,1,0,0
zero,independent,code,identity,maxrl,0,0,0,0,0,1,0,0
zero,independent,code,identity,tailrl,0,0,0,0,0,1,0,0
zero,independent,code,identity,pkpo,0,0,0,0,0,1,0,0
zero,independent,code,identity,elite,0,0,0,0,0,1,0,0
zero,independent,code,log,rloo,0,0,0,0,0,1,0,0
zero,independent,code,log,grpo,0,0,0,0,0,1,0,0
zero,independent,code,log,maxrl,0,0,0,0,0,1,0,0
zero,independent,code,log,tailrl,0,0,0,0,0,1,0,0
zero,independent,code,log,pkpo,0,0,0,0,0,1,0,0
zero,independent,code,log,elite,0,0,0,0,0,1,0,0
zero,independent,code,square,rloo,0,0,0,0,0,1,0,0
zero,independent,code,square,grpo,0,0,0,0,0,1,0,0
zero,independent,code,square,maxrl,0,0,0,0,0,1,0,0
zero,independent,code,square,tailrl,0,0,0,0,0,1,0,0
zero,independent,code,square,pkpo,0,0,0,0,0,1,0,0
zero,independent,code,square,elite,0,0,0,0,0,1,0,0
zero,independent,code,ranknormal,rloo,0,0,0,0,0,1,0,0
zero,independent,code,ranknormal,grpo,0,0,0,0,0,1,0,0
zero,independent,code,ranknormal,maxrl,0,0,0,0,0,1,0,0
zero,independent,code,ranknormal,tailrl,0,0,0,0,0,1,0,0
zero,independent,code,ranknormal,pkpo,0,0,0,0,0,1,0,0
zero,independent,code,ranknormal,elite,0,0,0,0,0,1,0,0
zero,independent,code,reciprocal,rloo,0,0,0,0,0,1,0,0
zero,independent,code,reciprocal,grpo,0,0,0,0,0,1,0,0
zero,independent,code,reciprocal,maxrl,0,0,0,0,0,1,0,0
zero,independent,code,reciprocal,tailrl,0,0,0,0,0,1,0,0
zero,independent,code,reciprocal,pkpo,0,0,0,0,0,1,0,0
zero,independent,code,reciprocal,elite,0,0,0,0,0,1,0,0
zero,shared,quality,identity,rloo,0,0,0,0,0,1,0,0
zero,shared,quality,identity,grpo,0,0,0,0,0,1,0,0
zero,shared,quality,identity,maxrl,0,0,0,0,0,1,0,0
zero,shared,quality,identity,tailrl,0,0,0,0,0,1,0,0
zero,shared,quality,identity,pkpo,0,0,0,0,0,1,0,0
zero,shared,quality,identity,elite,0,0,0,0,0,1,0,0
zero,shared,quality,log,rloo,0,0,0,0,0,1,0,0
zero,shared,quality,log,grpo,0,0,0,0,0,1,0,0
zero,shared,quality,log,maxrl,0,0,0,0,0,1,0,0
zero,shared,quality,log,tailrl,0,0,0,0,0,1,0,0
zero,shared,quality,log,pkpo,0,0,0,0,0,1,0,0
zero,shared,quality,log,elite,0,0,0,0,0,1,0,0
zero,shared,quality,square,rloo,0,0,0,0,0,1,0,0
zero,shared,quality,square,grpo,0,0,0,0,0,1,0,0
zero,shared,quality,square,maxrl,0,0,0,0,0,1,0,0
zero,shared,quality,square,tailrl,0,0,0,0,0,1,0,0
zero,shared,quality,square,pkpo,0,0,0,0,0,1,0,0
zero,shared,quality,square,elite,0,0,0,0,0,1,0,0
zero,shared,quality,ranknormal,rloo,0,0,0,0,0,1,0,0
zero,shared,quality,ranknormal,grpo,0,0,0,0,0,1,0,0
zero,shared,quality,ranknormal,maxrl,0,0,0,0,0,1,0,0
zero,shared,quality,ranknormal,tailrl,0,0,0,0,0,1,0,0
zero,shared,quality,ranknormal,pkpo,0,0,0,0,0,1,0,0
zero,shared,quality,ranknormal,elite,0,0,0,0,0,1,0,0
zero,shared,quality,reciprocal,rloo,0,0,0,0,0,1,0,0
zero,shared,quality,reciprocal,grpo,0,0,0,0,0,1,0,0
zero,shared,quality,reciprocal,maxrl,0,0,0,0,0,1,0,0
zero,shared,quality,reciprocal,tailrl,0,0,0,0,0,1,0,0
zero,shared,quality,reciprocal,pkpo,0,0,0,0,0,1,0,0
zero,shared,quality,reciprocal,elite,0,0,0,0,0,1,0,0
zero,shared,binary,identity,rloo,0,0,0,0,0,1,0,0
zero,shared,binary,identity,grpo,0,0,0,0,0,1,0,0
zero,shared,binary,identity,maxrl,0,0,0,0,0,1,0,0
zero,shared,binary,identity,tailrl,0,0,0,0,0,1,0,0
zero,shared,binary,identity,pkpo,0,0,0,0,0,1,0,0
zero,shared,binary,identity,elite,0,0,0,0,0,1,0,0
zero,shared,binary,log,rloo,0,0,0,0,0,1,0,0
zero,shared,binary,log,grpo,0,0,0,0,0,1,0,0
zero,shared,binary,log,maxrl,0,0,0,0,0,1,0,0
zero,shared,binary,log,tailrl,0,0,0,0,0,1,0,0
zero,shared,binary,log,pkpo,0,0,0,0,0,1,0,0
zero,shared,binary,log,elite,0,0,0,0,0,1,0,0
zero,shared,binary,square,rloo,0,0,0,0,0,1,0,0
zero,shared,binary,square,grpo,0,0,0,0,0,1,0,0
zero,shared,binary,square,maxrl,0,0,0,0,0,1,0,0
zero,shared,binary,square,tailrl,0,0,0,0,0,1,0,0
zero,shared,binary,square,pkpo,0,0,0,0,0,1,0,0
zero,shared,binary,square,elite,0,0,0,0,0,1,0,0
zero,shared,binary,ranknormal,rloo,0,0,0,0,0,1,0,0
zero,shared,binary,ranknormal,grpo,0,0,0,0,0,1,0,0
zero,shared,binary,ranknormal,maxrl,0,0,0,0,0,1,0,0
zero,shared,binary,ranknormal,tailrl,0,0,0,0,0,1,0,0
zero,shared,binary,ranknormal,pkpo,0,0,0,0,0,1,0,0
zero,shared,binary,ranknormal,elite,0,0,0,0,0,1,0,0
zero,shared,binary,reciprocal,rloo,0,0,0,0,0,1,0,0
zero,shared,binary,reciprocal,grpo,0,0,0,0,0,1,0,0
zero,shared,binary,reciprocal,maxrl,0,0,0,0,0,1,0,0
zero,shared,binary,reciprocal,tailrl,0,0,0,0,0,1,0,0
zero,shared,binary,reciprocal,pkpo,0,0,0,0,0,1,0,0
zero,shared,binary,reciprocal,elite,0,0,0,0,0,1,0,0
zero,shared,code,identity,rloo,0,0,0,0,0,1,0,0
zero,shared,code,identity,grpo,0,0,0,0,0,1,0,0
zero,shared,code,identity,maxrl,0,0,0,0,0,1,0,0
zero,shared,code,identity,tailrl,0,0,0,0,0,1,0,0
zero,shared,code,identity,pkpo,0,0,0,0,0,1,0,0
zero,shared,code,identity,elite,0,0,0,0,0,1,0,0
zero,shared,code,log,rloo,0,0,0,0,0,1,0,0
zero,shared,code,log,grpo,0,0,0,0,0,1,0,0
zero,shared,code,log,maxrl,0,0,0,0,0,1,0,0
zero,shared,code,log,tailrl,0,0,0,0,0,1,0,0
zero,shared,code,log,pkpo,0,0,0,0,0,1,0,0
zero,shared,code,log,elite,0,0,0,0,0,1,0,0
zero,shared,code,square,rloo,0,0,0,0,0,1,0,0
zero,shared,code,square,grpo,0,0,0,0,0,1,0,0
zero,shared,code,square,maxrl,0,0,0,0,0,1,0,0
zero,shared,code,square,tailrl,0,0,0,0,0,1,0,0
zero,shared,code,square,pkpo,0,0,0,0,0,1,0,0
zero,shared,code,square,elite,0,0,0,0,0,1,0,0
zero,shared,code,ranknormal,rloo,0,0,0,0,0,1,0,0
zero,shared,code,ranknormal,grpo,0,0,0,0,0,1,0,0
zero,shared,code,ranknormal,maxrl,0,0,0,0,0,1,0,0
zero,shared,code,ranknormal,tailrl,0,0,0,0,0,1,0,0
zero,shared,code,ranknormal,pkpo,0,0,0,0,0,1,0,0
zero,shared,code,ranknormal,elite,0,0,0,0,0,1,0,0
zero,shared,code,reciprocal,rloo,0,0,0,0,0,1,0,0
zero,shared,code,reciprocal,grpo,0,0,0,0,0,1,0,0
zero,shared,code,reciprocal,maxrl,0,0,0,0,0,1,0,0
zero,shared,code,reciprocal,tailrl,0,0,0,0,0,1,0,0
zero,shared,code,reciprocal,pkpo,0,0,0,0,0,1,0,0
zero,shared,code,reciprocal,elite,0,0,0,0,0,1,0,0
zero,neural,quality,identity,rloo,0,0,0,0,0,1,0,0
zero,neural,quality,identity,grpo,0,0,0,0,0,1,0,0
zero,neural,quality,identity,maxrl,0,0,0,0,0,1,0,0
zero,neural,quality,identity,tailrl,0,0,0,0,0,1,0,0
zero,neural,quality,identity,pkpo,0,0,0,0,0,1,0,0
zero,neural,quality,identity,elite,0,0,0,0,0,1,0,0
zero,neural,quality,log,rloo,0,0,0,0,0,1,0,0
zero,neural,quality,log,grpo,0,0,0,0,0,1,0,0
zero,neural,quality,log,maxrl,0,0,0,0,0,1,0,0
zero,neural,quality,log,tailrl,0,0,0,0,0,1,0,0
zero,neural,quality,log,pkpo,0,0,0,0,0,1,0,0
zero,neural,quality,log,elite,0,0,0,0,0,1,0,0
zero,neural,quality,square,rloo,0,0,0,0,0,1,0,0
zero,neural,quality,square,grpo,0,0,0,0,0,1,0,0
zero,neural,quality,square,maxrl,0,0,0,0,0,1,0,0
